doc_id,doc_type,file_name,_page,_table_idx,_row,table_uid,section_number_near,section_title_near,caption_near,table_order_in_page,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,2,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,2,"CONTRACTOR
20/11/2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,3,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,3,"PROJECT
Ingeniería Detallada Proyecto Acondicionamiento
Estratégico de Cupiagua",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,4,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,5,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,6,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,6,1,20/11/2023,Aprobado para construcción - Actualización según donde se indique,,,,"Brayan Quispe
(BQS)","Miguel Salamanca
(MSC)","Omar Villarreal
(OVG)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,7,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,7,0,13/10/2023,Aprobado para construcción,,,,"Brayan Quispe
(BQS)","Miguel Salamanca
(MSC)","Rodrigo Feo
(RFD)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,8,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,8,A1,9/2/2022,Emitido para comentarios del cliente,,,,"Miguel Salamanca
(MSC)","Omar Villarreal
(OVG)","Omar Carrillo
(OCA)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,9,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,9,P,8/29/2022,Emitido para comentarios internos,,,,"Miguel Salamanca
(MSC)","Omar Villarreal
(OVG)","Omar Carrillo
(OCA)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,10,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,10,REV,DATE,DESCRIPTION,,,,Author,Checked by,Approved by,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,11,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,11,"S
U
T
A
T
S",FOR INFORMATION,,,,FOR PURCHASING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,12,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,12,,FOR APPROVAL/COMMENTS,,,,FOR CONSTRUCTION,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,13,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,13,,FOR DESIGN,,,,AS BUILT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,1,1,14,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p001::t01,,,,14,"DOCUMENT NUMBER
FFM/F-MEX-033",,,"DOCUMENT TITLE
Hoja de Datos Paquete de Inyección de Químicos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,1,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,1,,,,,,,"PROYECTO Ingeniería Detallada Proyecto Acondicionamiento Estratégico de Cupiagua
CLIENTE Ecopetrol S.A.
ESTACIÓN CPF CUPIAGUA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,2,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,2,"HOJA DE DATOS PAQUETE DE
INYECCIÓN DE QUÍMICOS",,,,,,"TAG M156CIP-5503
ESPEC. FFM/F-S-ME-015
P&ID FFD/F-PCF-US-PRE-55-552-2/2
REQUISICIÓN FFM/F-MEQ-014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,3,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,3,1,"APLICABLE PARA: l PETICIÓN OFERTA mCOMPRA m COMO CONSTRUIDO
TAG M156CIP-5503
LOCALIDAD CPF CUPIAGUA N° DE BOMBAS REQUERIDASSeis (6) (NOTAS 2, 11) 1
SERVICIO INYECCIÓN DE QUIMICO
TAMAÑO Y TIPOPOSITIVE DISP. PUMPS - API STD 675
FABRICANTE MODELO N° DE SERIE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,4,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,5,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,6,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,7,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,8,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,8,6,NOTAS: INFOR. FACILITADA POR: mCOMPRADOR o FABRICANTE,,,,,,m,FABRICANTE O COMPRADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,9,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,9,7,GENERAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,10,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,10,8,"N° bombas accionadas por motor 1 Seis (6) (NOTAS 2, 11) Otro tipo de accionamiento
N° ítem bombas N° ítem bombas
N° ítem motores N° ítem accionamiento N° Ítem reductor
Motor suministrado por POR PROVEEDOR Suministrado por Suministrado por
Motor montado por POR PROVEEDOR Montado por Montado por
Hoja de datos motor N° N/A H.D. Accionamiento N° H.D. Reductor N°",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,11,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,12,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,13,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,14,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,15,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,16,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,16,14,"l CONDICIONES DE OPERACIÓN (Ver NOTAS 1, 13)",,,,l LÍQUIDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,17,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,17,15,"l Caudal a temperatura de bombeo (gpd)
Máximo Mínimo Nominal
l Presión de descarga (psig):
Máxima Mínima
l Presión de aspiración (psig):
Máxima Mínima Nominal ATM
l Presión diferencial (psi):
Máxima Mínima
mNPSH disponible (ft)
Sin altura de aceleración Real
Relación caudal máximo/mínimo",,,,"l Líquido bombeado INHIBIDOR DE CORROSIÓN
l Temperatura de bombeo (°F):
Normal 85 Máxima Mínima
l Gravedad Especifica
Normal 1 Máxima Mínima
l Viscosidad (cP) TBD
m Agentes corrosivos/erosivos A secuestrar:
m Concentración cloruros (ppm)
Concentración H2S (ppm)
m Líquido m Tóxico l Inflamable mOtros",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,18,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,19,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,20,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,21,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,22,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,23,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,23,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,24,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,24,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,25,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,25,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,26,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,26,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,27,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,27,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,28,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,28,26,oDESEMPEÑO,,,,"l SERVICIO, LOCALIZACIÓN Y SERVICIOS AUXILIARES",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,29,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,29,27,"oNº alimentaciones Caudal nominal (ghp)
oNPSH requerido (ft)
oPotencia nominal (hp) 1/2 hp (NOTA 10)
oPotencia a presión tarado PSV (hp)
oVelocidad émbolo (min-1) Diseño máx.
oDiámetro (in) Por proveedor Longitud carrera (in)
oTipo de cabezal
oPresión máxima admisible (psig) POR PROVEEDOR
oPresión prueba hidráulica (psig) POR PROVEEDOR
oMáxima presión de descarga con el accionamiento
suministrado (psig) POR PROVEEDOR
oMáx. potencia admitida por reductor hp",,,,"Localización m Interior lExterior
m Calefacción m Sin calefacción mBajo techo
l Clase 1 Div 2 Grupo D Clase temp.
m Antiheladas requerido lTropicalización requerida
Datos emplazamiento
Humedad Relativa min/max 65 / 90 %
Rango temp. ambiente min/max 59 / 104 °F
Condiciones inusuales
l Polvo l Vapores mAtmósfera salina
m Otros
m Condiciones de servicios auxiliares
Electricidad Sitio Calef. Control Paro
Voltaje (V) 480 / 120
Frecuencia (Hz) 60
Fases 3
Agua refrig. Retorno Diseño Max D
Temp. °C max
Presión (barg) max
Fuente
Aire instrumentos
Presión (barg) Máxima Mínima",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,30,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,30,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,31,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,31,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,32,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,32,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,33,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,33,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,34,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,34,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,35,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,35,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,36,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,36,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,37,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,37,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,38,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,38,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,39,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,39,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,40,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,40,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,41,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,41,39,oCARACTERÍSTICAS CONSTRUCTIVAS (NOTA 2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,42,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,42,40,"Conexiones a
borde de patín",Diámetro,Tipo,Observación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,43,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,43,41,"Interconexion
Tanque -
Bombas","2""","Arreglo de interconexion con
accesorios",(NOTA 24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,44,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,44,42,"Descarga hacía
bombas","3/4""",Bridadas #150,(NOTA 6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,45,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,45,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,46,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,46,44,"Entrada desde
tanque","1""",Bridadas #150,(NOTA 6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,47,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,47,45,"Cabezal hidráulico mEncamisado requerido
Tipo mDiafragma mÉmbolo
oDiá. diafragma (mm) POR PROVEEDOR N° requerido POR PROVEEDOR
oVálvulas Aspiración Impulsión
Tipo
Número",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS),HD,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS).pdf,2,1,48,FFMFMEX033.1 (HD PAQUETE DE INYECCION DE QUIMICOS)::p002::t01,,,,48,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
